source,category,id,name,description,town,address,latitude,longitude,service_time,fee_info,is_free,traffic_info,parking_info,website,image_url
Taiwan_Gov_OpenData_v2,attractions,Attraction_A15010200H_000033,媽宮城隍廟,不知道您是否知道過往澎湖的廟宇有「公廟」、「私廟」之分呢？其中「公廟」又稱「闔澎」（台語可唸成蓋澎），而澎湖天后宮、媽宮城隍廟與澎湖觀音亭因為香火興旺，有著「闔澎三大古廟」的稱呼。不知道您是否知道過往澎湖的廟宇有「公廟」、「私廟」之分呢？其中「公廟」又稱「闔澎」（台語可唸成蓋澎），而澎湖天后宮、媽宮城隍廟與澎湖觀音亭因為香火興旺，有著「闔澎三大古廟」的稱呼。在每年農曆7月普渡的時候，會由城隍廟開始，其餘各地廟宇再接著進行，媽宮城隍廟便是每年澎湖普渡地起點，所以有一句俗諺說：「城隍廟放，觀音亭收」。 然而在澎湖同時有文澳及媽宮二座城隍廟，這在台灣地區來說其實是很特殊的情形，其實是因為文澳城隍廟的規模較小，清代官員覺得對神明不夠尊敬，因此於1779年，另外興建了您眼前的這座媽宮城隍廟；此後這裏經過多次修建，才有了如今的規模。,馬公市,光明路20號,23.5662,119.56636,,,0.0,,,,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/NotSet/20230201085856512860.png
Taiwan_Gov_OpenData_v2,attractions,Attraction_A15010200H_000034,篤行十村,看到醒目的仿製「毋忘在莒」石碑，就表示您現在已經到了全台灣最古老的眷村—篤行十村，一棟棟木造日式宿舍，經翻修後已經改造成文創園區，由在地藝術家進駐佈置出各式各樣的裝置藝術，讓每個角落都有著迷人的風采。園區內還有懷舊柑仔店、復古旅店、咖啡輕食等休憩點，成為民眾熱愛的景點。看到醒目的仿製「毋忘在莒」石碑，就表示您現在已經到了全台灣最古老的眷村—篤行十村，一棟棟木造日式宿舍，經翻修後已經改造成文創園區，由在地藝術家進駐佈置出各式各樣的裝置藝術，讓每個角落都有著迷人的風采。園區內還有懷舊柑仔店、復古旅店、咖啡輕食等休憩點，成為民眾熱愛的景點。 篤行十村的前身是日治時期澎湖島要塞司令部和馬公重砲兵大隊軍官的宿舍。二次大戰後由國民政府接收，改為澎湖防衛司令部軍官有眷宿舍，並且命名為「篤行十村」。篤行十村是結合了歷史文化與人文地景的特色，澎湖縣政府為了確保眷村文化的永續傳承，在2007年公告為澎湖縣歷史建築，並且規劃成「眷村風貌特定專用區」，成為現在的「篤行十村眷村文化保存園區」。 如今的澎湖只剩下篤行十村這一處保存完整的日式宿舍群，整修過後的木造建築各有不同的用途，像是有活化利用建築的書店，還有唱紅「外婆的澎湖灣」的歌手潘安邦，以及歌手張雨生的故居，可以在館內聆聽著琅琅上口的樂曲，欣賞著他們的成長痕跡以及音樂創作的作品。,馬公市,新復路二巷22號,23.57063,119.57746,,,0.0,,,,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/NotSet/20230201135251332725.JPG
Taiwan_Gov_OpenData_v2,attractions,Attraction_A15010200H_000035,蔡廷蘭進士第,蔡廷蘭是澎湖第一位進士，本名蔡崇文，廷蘭是他的別號，學者稱他為秋園先生。他在1845年中進士，不僅是澎湖第一位進士，也是唯一的進士。也因如此，蔡廷蘭的成功帶動澎湖的學風，他也曾在台南崇文、引心及澎湖文石等書院講學多年，對澎湖教育的發展功不可沒。蔡廷蘭著名的文學作品有1835 年因遭遇颱風漂流越南，，將海上歷險及越南風情寫成《海南雜著》一書，至今有俄、法、日、越文版發行。這座進士第是蔡廷蘭在中進士的隔年返鄉祭祖於舊居旁邊興建的。建築物總共佔地約51坪，形狀接近正方形，是四面有房、中間有著天井的澎湖傳統式民宅，正面中央的門楣還有一面玄武岩石匾，刻有「進士第」三個大字。最特別的是在廂房的屋頂採用燕尾屋脊作法，表現出官宅的特殊性，也是澎湖民宅中少有燕尾作法的宅邸。在進士第東側的老房子是蔡廷蘭出生的地方，門楣上有「瓊琚園林」字樣，代表蔡家是由金門瓊林移居而來，屋內正廳還有澎湖廳前後任通判聯名所贈的匾額「鄉國善士」，表揚著他對澎湖賑災的貢獻。,馬公市,雙頭掛29號,23.55065,119.61155,,,0.0,,,,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/NotSet/20230201160059188055.jpg
Taiwan_Gov_OpenData_v2,attractions,Attraction_A15010200H_000036,山水濕地公園,山水濕地公園位於山水沙灘堤防後方，是澎湖珍貴的濕地。全園占地約1.7公頃，在2012年時透過降低海堤、連接內外濕地的環境改造工程，讓整個區域形成了集水生、濕生、旱生植物為一體的濕地生態，像是在山水濕地上就有不少的定沙植物，如外表看起來跟海膽很像的濱刺麥等。山水濕地公園位於山水沙灘堤防後方，是澎湖珍貴的濕地。全園占地約1.7公頃，在2012年時透過降低海堤、連接內外濕地的環境改造工程，讓整個區域形成了集水生、濕生、旱生植物為一體的濕地生態，像是在山水濕地上就有不少的定沙植物，如外表看起來跟海膽很像的濱刺麥等。因為改善工程的成功，2012年曾經以教育園的名義，榮獲國家卓越建設獎最高榮耀——最佳環境文化類卓越獎。 如今，生態豐富，環境良好，除了各種植物外，山水濕地也是不少鳥類的棲息地，其中有大、小白鷺和蒼鷺，還有鷸科的候鳥最為常見。公園內還規劃步道、觀景台等設施，可以沿著步道散步、賞鳥、觀海、看夕陽，十分輕鬆愜意。,馬公市,山水里,23.51684,119.5963,,,0.0,,,,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/NotSet/20230201150020838815.JPG
Taiwan_Gov_OpenData_v2,attractions,Attraction_A15010200H_000037,青灣仙人掌公園,青灣仙人掌公園原本是日治時代廢棄的軍事營區，經過整頓後如今成為一座規劃完善的仙人掌公園，一旁還有玄武岩砌成的碉堡以及特殊的柱狀玄武岩景觀，爬到最高處還可以欣賞美麗的海景！一走進這座公園，就被數量龐大的仙人掌吸引了。這裡的仙人掌品種有將近一百種，園區中還規劃了不同區域，不僅可以賞景、DIY體驗，還有燒肉可以享用！ 在青灣仙人掌公園不僅可以觀賞多樣的特色植物，也能看到珍貴的遺跡，日治時期的軍營、觀測台、砲臺碉堡、彈藥庫和排水溝渠等設施都完整保留，其中一座1902年的大山堡壘砲台，是澎湖最早的日式砲台。 公園一旁有一座澎湖國際潛水中心，擁有得天獨厚的海灣地形，由於灣內風浪較小，特別適合初學者體驗。而在三分鐘車程之外有潔白的嵵裡沙灘。嵵裡沙灘綿延1公里多，由珊瑚和貝殼遺骸構成，海域平緩，海水湛藍，並有風積砂丘景觀可以觀賞，是澎湖本島天然條件很優良的海水浴場，早期也是非常著名的景點，但隨著業者的相繼退出，遊客相對減少，沙灘顯得較為幽靜。若是走到嵵裡的街上還可以看到曬魚的場景，因為嵵裡是典型的漁村，擁有許多漁產加工廠，所以到那邊不妨吃吃看當地著名的臭肉魚乾喔！,馬公市,嵵裡里嵵裡306號,23.52568,119.56693,,,0.0,,,,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/NotSet/20230201162311388538.png
Taiwan_Gov_OpenData_v2,attractions,Attraction_A15010200H_000038,林投沙灘,位於湖西鄉的林投沙灘與林投公園、隘門沙灘相連，沙灘的砂質細密，因為看起來很像金色的沙子，因此有林投「金」沙灘的稱號。在沙灘上有一座以沙灘、貝殼、愛情、海潮及音律等元素為構想的貝殼教堂，以心貝為外觀造型，屋頂上有著心型鏤空的四葉幸運草，會隨著時間產生不同的、自然的光影律動，是沙灘上的一大亮點。 除了浪漫的場景之外，在林投沙灘還可以體驗澎湖傳統的捕魚法－「牽罟」。林投村是澎湖少數有延續傳統「牽罟」活動的地方。牽罟是澎湖先民常見取得漁獲的方法之一，然而隨著當代漁具進步和生活方式的改變，牽罟便逐漸沒落，現在反而成為當地觀光的體驗活動。 所謂的牽罟是使用地曳網捕魚，適合淺坪海灘、海底沒有礁石的地方。時間則是多以黃昏、黎明的時候進行。漁民首先會開著小船到外圍，將漁網放到海中，岸上的人再將漁網的兩個端點固定在岸邊後，一起同心協力拉著漁網往岸上拖行，最終將網中的漁獲捕撈起來。捕撈的漁獲會因為季節有所不同，常見的有鰺魚、竹筴魚和烏賊等，如果漁網中有小魚以及不可食用的海洋生物等，都會再放回海裡。,湖西鄉,澎20鄉道21號,23.55585,119.63869,,,0.0,,,,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/NotSet/20230201162814772216.JPG
Taiwan_Gov_OpenData_v2,attractions,Attraction_A15010200H_000039,龍門南崁閉鎖陣地,看到大紅色飛揚的「龍」字和四平八穩的「門」字了嗎？這裡就是龍門閉鎖陣地，以前是「裡正角地下指揮所」，又叫做「湖西龍門南崁閉鎖陣地」，曾經具有重要的戰備地位。 在軍方移交之後被澎湖縣政府規劃為軍事文化景點，於2020年10月才完工啟用。場地規畫大致分為外部區域－景觀設施園區與內部區－龍門坑道。 坑道外有結合澎湖古八景打造鋼雕藝術創作，名為「魚躍龍門‧觀鼓浪」，透過鋼雕材質象徵國軍剛毅精神。坑道主體結構為日治時期所建造，全長705公尺、寬約60~80公分、高約兩公尺，可以容納步兵連150人。至於機槍堡、防砲堡、地下指揮所及雷達站等設施，則是國民政府軍隊接管後再增建的。此外，您還可以看到彈藥庫房、廚房、兵棋室及警戒兵等戰備設施。 在兵棋室裡，可以欣賞澎湖藝術家鄭美珠的彩繪壁畫，描繪的主題包括乙未攻澎戰爭中裡正角日軍登陸戰況、日治時期徵用村民開挖坑道的場景以及龍門位置地圖等不同的圖畫。,湖西鄉,漁港旁,23.57737,119.66151,,,0.0,,,,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/NotSet/20230201163547445473.JPG
Taiwan_Gov_OpenData_v2,attractions,Attraction_A15010200H_000040,澎湖水族館,館內有觸摸池、魚兒啄菜等，每天上午及下午兩個時段在大洋池都有精彩的餵食秀，可以看到飼育員和海洋生物們的有趣互動。 以灰白色牆身、碧綠色屋瓦建造的二層樓建築是澎湖水族館，它位於澎湖的白沙鄉岐頭村，是由原來的水產試驗所擴建而成。館內規劃有濱海生態、礁岩池、大洋池生態等展示區，其中最受矚目的就是長達14公尺的拱型海底隧道，您可以漫步在隧道中，欣賞各種海底生物。 水族館大門正對面，有一段筆直地朝台灣海峽延伸出海的波浪海堤，當初是日本珍珠養殖公司闢建的養殖場，由於海堤特別的波浪形狀，吸引許多的遊客前來拍照。不過，想要在蔚藍海水中的拍照的話，記得先看好潮汐時刻，挑對漲潮時間來才拍得到，不然腳下就只會有一片潮濕的泥灘地！ 在水族館東側還有一座利用潮差設計建構的岐頭親水公園，裡面有潮間帶漫步活動區，潮差圓形戲水池和兒童遊樂設施，可以讓大人、小孩一起觀察潮間帶生物和了解潮汐作用，是個寓教於樂的遊憩區。,白沙鄉,岐頭村58號,23.65189,119.6079,,,0.0,,,,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/NotSet/20230114212830125672.jpg
Taiwan_Gov_OpenData_v2,attractions,Attraction_A15010200H_000041,澎湖醫院&關稅局馬公支關,澎湖在明代曾經是將陶瓷輸往南洋的轉運站，不過荷蘭人在雅加達經營東印度公司直接跳過澎湖，到台灣建立亞洲貿易基地，導致澎湖的地位一落千丈。澎湖在明代曾經是將陶瓷輸往南洋的轉運站，不過荷蘭人在雅加達經營東印度公司直接跳過澎湖，到台灣建立亞洲貿易基地，導致澎湖的地位一落千丈。日治時期起初為了控管台灣港口交易情況，僅僅開放基隆、淡水、安平、高雄四處主要港口，但卻嚴重影響了台灣居民生活必需品的供應，最後只好再開放八處「特別輸出入港」，澎湖的「媽宮港」便是其中一處。在1906年時，安平稅關媽宮支署辦公廳便在媽宮迎薰門外的築地町落成，其建築是磚造兩層樓高的「望塔」，也是當時澎湖地區第一座洋式的官方建築。1934年將其改制為隸屬高雄稅關，因此被稱為「高雄關稅馬公支關」，媽宮人都稱之為「稅關」（台語）。,馬公市,啓明里臨海路31號,23.56293,119.56533,,,0.0,,,,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/NotSet/20230201165512478101.jpg
Taiwan_Gov_OpenData_v2,attractions,Attraction_A15010200H_000042,觀音亭親水遊憩區,澎湖觀音亭奉祀的是南海觀世音菩薩，是澎湖極具代表性的古廟，然而觀音亭不僅僅是信仰的中心，更曾是做為重要的戰略位置。在這一帶可以扼守大山嶼，也能遠眺漁翁島和白沙鄉，早在1622年荷蘭統治之前便有駐軍紀錄，後來的明鄭、清領時期也沿用這樣的軍事配置。澎湖觀音亭奉祀的是南海觀世音菩薩，是澎湖極具代表性的古廟，然而觀音亭不僅僅是信仰的中心，更曾是做為重要的戰略位置。在這一帶可以扼守大山嶼，也能遠眺漁翁島和白沙鄉，早在1622年荷蘭統治之前便有駐軍紀錄，後來的明鄭、清領時期也沿用這樣的軍事配置。 具今有三百多年歷史的觀音亭歷經了多次的修建，最初興建於1696年，古鐘亭的古鐘也是此時建置，不過在1885年清法戰爭時一度被損毀，廟內文物和兩尊觀音像、十八羅漢像等全被掠奪。後來1891年澎湖水師鎮總兵吳宏洛捐銀兩重建。1923年，日治時期澎湖新廳舍落成時，原先在澎湖廳總鎮署衙前糯米材質的獅子也移到這裡，1959年重修的時候，則增建了左邊的望潮亭，可以欣賞台灣海峽的潮起潮落及台灣八景之一的西嶼落霞。 現在的觀音亭休憩園區，更新建了親水游憩區、國際風帆比賽中心、兒童遊樂場等運動休閒設施，成為居民、遊客熱門的戲水地點和休閒場所。,馬公市,介壽路7號,23.56759,119.56207,,,0.0,,,,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/NotSet/20230201173128638773.jpg
Taiwan_Gov_OpenData_v2,attractions,Attraction_A15010200H_000043,澎湖開拓館,澎湖開拓館的前身是「澎湖縣長公館」，興建於1933年，是日治時期澎湖廳長與二戰後澎湖縣長的官邸，它的建築特色在於日洋混合的建築形式，也被稱為和洋折衷建築，並運用澎湖本地的建築素材。​澎湖開拓館的前身是「澎湖縣長公館」，興建於1933年，是日治時期澎湖廳長與二戰後澎湖縣長的官邸，它的建築特色在於日洋混合的建築形式，也被稱為和洋折衷建築，並運用澎湖本地的建築素材。,馬公市,治平路30號,23.56973,119.56733,,,0.0,,,,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/NotSet/20230201173559591428.JPG
Taiwan_Gov_OpenData_v2,attractions,Attraction_A15010200H_000044,龍門濱海園區,龍門濱海園區位於澎湖本島的最東側，處在龍門、菓葉兩村中間的草原地帶，園區內的龍門後灣沙灘面朝台灣海峽，沙灘上有著名的坦克車造型廁所與更衣室，從階梯往上走，還能遠眺美景。因為與龍門村聚落中心有點距離，地點較為隱密，非常適合喜歡秘境氛圍的遊客。龍門濱海園區位於澎湖本島的最東側，處在龍門、菓葉兩村中間的草原地帶，園區內的龍門後灣沙灘面朝台灣海峽，沙灘上有著名的坦克車造型廁所與更衣室，從階梯往上走，還能遠眺美景。因為與龍門村聚落中心有點距離，地點較為隱密，非常適合喜歡秘境氛圍的遊客。 而您是否有聽過「夜靜龍門聽鼓浪」呢？這句話出現在光緒年間秀才許晉纓所作的「澎湖八景詩」中，之所以會有這樣的描述，是因為海底暗礁密布，高低落差大，當海浪進入龍門這片海域後，受到地形的阻擋，便發出像是打鼓般的轟隆聲，因此被稱為「龍門鼓浪」，在冬天強勁的東北季風，驚濤拍岸的場面可說是十分壯觀，因此想聽鼓浪的話可以前往在龍門福德古井旁的海岸觀賞和聆聽喔！ 若是沿著一旁的湖西自行車步道就會到龍門村的另一座沙灘－裡正角沙灘，夏季時適合戲水、浮潛，冬天的時候因為東北季風盛行，海浪會打到岸邊的石頭，會長滿許多綠色的海藻，場景十分特別。這個海灘還有特殊的歷史背景，在通往沙灘的小路旁邊有座「裡正角日軍上陸紀念碑」，是日軍在乙未戰爭佔領澎湖後立碑，其碑體以花崗石建造，主體由三個部分構成，現在只剩上部，基座是後來增建的。而在1945年後便將碑文磨掉陰刻改為「台灣光復紀念碑」，並於2000年時被澎湖縣政府登錄為「縣定古蹟」！,湖西鄉,龍門濱海園區 ,23.57737,119.66151,,,0.0,,,,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/NotSet/20230201175011374368.JPG
Taiwan_Gov_OpenData_v2,attractions,Attraction_A15010200H_000045,南寮古厝群,過去與北寮合稱「龜壁港社」的南寮，在各自立村後，因為靠近內陸而發展農業，鄰近海的北寮則發展漁業。雖然農業在澎湖並不興盛，加上早年南寮村人口大量外移，但南寮村內還是保留很多以硓石建築的傳統房舍。紅瓦、石牆是特色之一，並有獨棟式、三合院式，也有大家族的集合建築，在這些古厝群當中，「許返古厝」最具有代表性。過去與北寮合稱「龜壁港社」的南寮，在各自立村後，因為靠近內陸而發展農業，鄰近海的北寮則發展漁業。雖然農業在澎湖並不興盛，加上早年南寮村人口大量外移，但南寮村內還是保留很多以硓石建築的傳統房舍。紅瓦、石牆是特色之一，並有獨棟式、三合院式，也有大家族的集合建築，在這些古厝群當中，「許返古厝」最具有代表性。 許返古厝建於清朝時期，大約是1851到1861年間，格局屬於一落四櫸頭，也就是有著三開間的廳堂、東西對稱各二間的廂房、還有天井空間的格局。建築主體也是以硓石為牆面的澎湖古厝，幾經翻修仍保存完好，由於它的道教法師宗教背景及藝術價值，被澎湖縣文化局登錄為歷史建築。 近年吸引許多民眾造訪，主要是因為藝術家們以浮球漁具作為創作素材，繪製出一張張動物臉譜，在硓石建築環繞的巷弄中，懸掛著上千顆彩色浮球的裝置藝術，與地上斑駁的光影營造出令人炫目的畫面，成為眾人喜愛的景點。,湖西鄉,南寮78號,23.58529,119.66875,,,0.0,,,,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/NotSet/20230201182644878348.JPG
Taiwan_Gov_OpenData_v2,attractions,Attraction_A15010200H_000046,紅羅石滬&魚灶,位於紅羅灣底的紅羅村擁有十口石滬，大多數在清朝時期已經存在，有的則是日治時期興建的。其中，有三口石滬都是長300公尺以上的雙滬房石滬，而大滬石滬總長達1375公尺，為全澎湖縣第一大石滬。位於紅羅灣底的紅羅村擁有十口石滬，大多數在清朝時期已經存在，有的則是日治時期興建的。其中，有三口石滬都是長300公尺以上的雙滬房石滬，而大滬石滬總長達1375公尺，為全澎湖縣第一大石滬。 早年石滬漁業仍興盛的時候，為了祈求人員平安，漁獲豐富，因此有了拜滬的習俗。拜滬會於建滬、漁獲大豐收日以及像初一、十五的特定日子，準備牲禮祭品等祈求或答謝神明，也會當場起灶煮米粉、鮮魚犒賞大家，滬主也會準備兩個半斤紅龜分送給股東。 在1960年代澎湖傳統漁業最發達的時期，各漁港沿岸或附近村內都設有「魚灶」，作為蒸煮曬乾加工的場所，當漁船進港後，漁民將小管、丁香等漁獲挑到魚灶旁，先用鹽水浸泡洗乾淨，再放入圓型竹篩內，入鍋加水蒸煮，幾分鐘後便可起鍋，再推到路邊或空地上曝曬，等到晒乾後便可裝箱，銷往台灣本島或是外銷到日本。後來，隨著澎湖漁業衰退，傳統魚灶也漸漸走入歷史。,湖西鄉,湖西鄉紅羅村,23.57737,119.66151,,,0.0,,,,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/NotSet/20230201183558207904.jpg
Taiwan_Gov_OpenData_v2,attractions,Attraction_A15010200H_000047,後寮三十人公廟,三十人公廟的起源根據廟內碑文的說法，在1622年時荷蘭派軍艦入侵媽宮，虎井嶼36位居民駕小船迎擊，但是寡不敵眾，全數陣亡。被村人在兩處海邊發現，就地埋葬，後來村民便興建「南埔廟」祭祀，也就是俗稱「三十人公廟」。現在看到的外觀是2017年信眾出資重建的樣貌。三十人公廟的起源根據廟內碑文的說法，在1622年時荷蘭派軍艦入侵媽宮，虎井嶼36位居民駕小船迎擊，但是寡不敵眾，全數陣亡。被村人在兩處海邊發現，就地埋葬，後來村民便興建「南埔廟」祭祀，也就是俗稱「三十人公廟」。現在看到的外觀是2017年信眾出資重建的樣貌。 三十人公廟前有一片潮間帶，在退潮時，是民眾挖厚殼蚌的好去處。在一旁也有設有自行車步道，遊客沿途可以看海，還能欣賞由藝術家洪易創作的大型雕塑「嗨鼠」，由於海豚的台語發音為「海鼠」或「海豬」，所以青花瓷風格的嗨鼠外型將海豚形象結合老鼠，上面描繪澎湖特色景點、動植物、古蹟等，耳朵上有「嗨」、「鼠」字樣；在嗨鼠一旁空地上，還有藝術家黃柏維創作的「澎湃有青」圓形地磚，結合天人菊、仙人掌、石滬等澎湖特色。 另外在後寮一個值得造訪的景點是威靈宮廟埕的石敢當，相傳在清道光年間，後寮與通樑之間的「風坑口」一帶，山裡的妖怪鬼魅四處作祟，在1842年威靈宮奉祀的保生大帝指示設立上面都加上雨字的「魑魅魍魎」四字來鎮邪祟，是澎湖少見有刻劃年代的石碑。,白沙鄉,澎8-1鄉道,23.66241,119.5699,,,0.0,,,,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/NotSet/20230201184920958095.PNG
Taiwan_Gov_OpenData_v2,attractions,Attraction_A15010200H_000048,漁翁島遊客中心,西嶼因為位在澎湖本島的西邊而得名，別名則是「漁翁島」，因為自古台灣海峽的漁產就極為豐富，有許多的漁船在西嶼的西邊海域進行作業，因此漁翁島也曾作為歐洲人對澎湖群島的通稱。西嶼因為位在澎湖本島的西邊而得名，別名則是「漁翁島」，因為自古台灣海峽的漁產就極為豐富，有許多的漁船在西嶼的西邊海域進行作業，因此漁翁島也曾作為歐洲人對澎湖群島的通稱。 漁翁島遊客服務中心位在澎湖跨海大橋的西嶼這一側，服務中心內有豐富的展覽，也有專業的導覽人員解說西嶼的人文風情，登上樓上的觀景台還可以觀賞跨海大橋的側面全貌喔！ 遊客服務中心的對面有西嶼鄉老漁翁銅像，這座矗立西嶼超過30年的銅像象徵著西嶼漁業興盛，但經過日復一日的日曬和海風侵襲，讓原本耀眼的老漁翁生鏽斑駁，在2021年進行拋光打磨後重新亮相，展現原有的樣貌。 另外在遊客中心的前方有藝術家洪易為漁翁島製作的「魚躍有餘」雕塑，這件繽紛吸睛的作品以澎湖縣縣魚玳瑁石斑為主題，搭配澎湖的文化、自然、生態，希望藉由充滿想像力的雕塑，讓更多人認識澎湖的海洋生態環境。,西嶼鄉,1之2號,23.60546,119.51367,,,0.0,,,,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/NotSet/20230202135200748296.JPG
Taiwan_Gov_OpenData_v2,attractions,Attraction_A15010200H_000049,大義宮,在西嶼鄉的竹灣村有著水深適中、水流平穩的港灣，主要經濟活動以漁業為主。早年更是作為澎湖漁船的產地，全盛時期有七至八家的造船廠，但是隨著漁業逐漸蕭條，造船廠生意一落千丈，目前只剩下位於竹灣的一間造船廠仍在經營。而竹灣的漁業型態也有所轉變，因為風平浪靜、海域廣大，從1975年起被選定為箱網養殖實驗海域，箱網養殖是一種以人工飼養魚類的方法，目前大多以白鯧、石斑、牡蠣為主要漁產。在西嶼鄉的竹灣村有著水深適中、水流平穩的港灣，主要經濟活動以漁業為主。早年更是作為澎湖漁船的產地，全盛時期有七至八家的造船廠，但是隨著漁業逐漸蕭條，造船廠生意一落千丈，目前只剩下位於竹灣的一間造船廠仍在經營。而竹灣的漁業型態也有所轉變，因為風平浪靜、海域廣大，從1975年起被選定為箱網養殖實驗海域，箱網養殖是一種以人工飼養魚類的方法，目前大多以白鯧、石斑、牡蠣為主要漁產。 除了漁業之外，竹灣以一年收成一次的白膜花生名聞遐邇，花生會於1月底2月初開始種植，6月起陸續採收。因為白膜花生是首次採收的花生，還沒完全成熟，所以口感獨特，是許多老饕的首選，竹灣也是澎湖公認花生品質最佳的產區。 在竹灣還有一個特別的景點，就是當地的信仰中心大義宮，主神供奉的是關公，廟前廣場有巨大的馬僮牽著關公坐騎赤兔馬的雕像。在廟裡的地下室還有著利用咾咕石砌成的蓮花珊瑚洞穴，牆面佈滿多種顏色珊瑚礁，讓人彷彿置身在海底世界中。而在大義宮旁邊還有竹灣螃蟹博物館，收藏超過六百種的螃蟹標本，數量達上千隻的螃蟹，還有許多是國內看不到的品種，令人大開眼界。,西嶼鄉,竹灣村76號,23.63243,119.51367,,,0.0,,,,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/NotSet/20230202135602732488.JPG
Taiwan_Gov_OpenData_v2,attractions,Attraction_A15010200H_000050,小門自然紀念物,小門嶼四周環海，長期受波浪與潮汐的作用，塑造出多樣的海蝕地形。其中「鯨魚洞」是澎湖易達性且容易觀察的海蝕拱門，它的形成是因為受到海浪的侵蝕，將海崖貫穿變成中空，所以被稱為海蝕拱門。若是走到洞裡，還可以聽到十分震撼的海濤聲。小門嶼四周環海，長期受波浪與潮汐的作用，塑造出多樣的海蝕地形。其中「鯨魚洞」是澎湖易達性且容易觀察的海蝕拱門，它的形成是因為受到海浪的侵蝕，將海崖貫穿變成中空，所以被稱為海蝕拱門。若是走到洞裡，還可以聽到十分震撼的海濤聲。 另在環島步道旁的岩壁有露出明顯且完整的岩層，從上而下是矽質玄武岩柱狀節理、泥煤層、粉砂岩層與硫磺層，這就是「火山口湖遺跡」。和鯨魚洞一樣俱備稀有性和特殊性，都是認識海蝕演進過程與地質演化的最佳實地教材，因此同時被公告為小門自然紀念物。 小門地區著名的還有「小門嶼層」，由地質年代分析可以分為上下兩層，上層為殼灰岩，是由生物介殼遺骸、石英粒及微小有孔蟲膠結而成，下層是鐵質石英砂岩或砂泥岩互層，是經由風化作用而露出清楚的岩層，因為這樣的地質特色以小門地區顯露的最為完整，因此命名為「小門嶼層」。,西嶼鄉,11-12號,23.60546,119.51367,,,0.0,,,,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/NotSet/20230202140628155303.JPG
Taiwan_Gov_OpenData_v2,attractions,Attraction_A15010200H_000051,小門菜宅,走在小門嶼的步道上，沿途可見澎湖的在地特色，用來鎮煞的石敢當，還能看到澎湖群島特有的農業文化景觀－「菜宅」，或稱「宅內」或「圍仔」，是利用能遮蔽與擋風的石牆來保護田地裡的農作物，大多數的菜宅是就地取材以硓石堆砌，但少數在水源豐沛的地方也有以蘆竹作為防風的設施。走在小門嶼的步道上，沿途可見澎湖的在地特色，用來鎮煞的石敢當，還能看到澎湖群島特有的農業文化景觀－「菜宅」，或稱「宅內」或「圍仔」，是利用能遮蔽與擋風的石牆來保護田地裡的農作物，大多數的菜宅是就地取材以硓石堆砌，但少數在水源豐沛的地方也有以蘆竹作為防風的設施。 菜宅建築的方式相當特別，將玄武岩及硓石經過曝曬，去除雜質，堆砌時以大石頭做為基礎，小石頭做為填充，疊砌過程中不使用水泥及石灰輔助，利用石頭之間的稜角做為卡榫，成為穩固的一道擋風牆。這樣的建築方式看似不細緻，卻能抵擋強勁的東北季風。 菜宅內的作物在春、夏兩季以南瓜、澎湖菜瓜、澎湖菜豆為主；到了秋、冬季則多半種植高麗菜、番茄和茼蒿等蔬果。菜宅除了種植當令的蔬果，最主要栽培的是蕃薯，當地也稱蕃薯為「栽母」。然而菜宅這種技術需要長時間累積，加上取材不易，這樣的傳統手藝慢慢失傳且取材不易，如今多用別的材料來建造現代的菜宅。,西嶼鄉,小門嶼,23.64858,119.51961,,,0.0,,,,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/NotSet/20230202141127265904.JPG
